date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:44:57	1275/1275	---MCZ	200	added ('OK')	text/css	etag:W/%2258516672-4fb%22	http://cleanuitemplate.com/package/assets/common/css/source/helpers/typography.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/helpers/typography.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:44:58	60659/60659	---MCZ	200	added ('OK')	text/css	etag:W/%2258516672-ecf3%22	http://cleanuitemplate.com/package/assets/common/css/source/helpers/base.default.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/helpers/base.default.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:44:58	6854/6854	---MCZ	200	added ('OK')	text/css	etag:W/%2258516672-1ac6%22	http://cleanuitemplate.com/package/assets/common/css/source/helpers/base.responsive.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/helpers/base.responsive.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:44:58	1137/1137	---MCZ	200	added ('OK')	text/css	etag:W/%2258516672-471%22	http://cleanuitemplate.com/package/assets/common/css/source/helpers/rtl.version.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/helpers/rtl.version.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:44:59	3046/3046	---MCZ	200	added ('OK')	text/css	etag:W/%2258516673-be6%22	http://cleanuitemplate.com/package/assets/common/css/source/themes/theme-dark.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/themes/theme-dark.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:44:59	3046/3046	---MCZ	200	added ('OK')	text/css	etag:W/%2258516673-be6%22	http://cleanuitemplate.com/package/assets/common/css/source/themes/theme-blue.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/themes/theme-blue.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:44:59	2156/2156	---MCZ	200	added ('OK')	text/css	etag:W/%2258516673-86c%22	http://cleanuitemplate.com/package/assets/common/css/source/themes/theme-green.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/themes/theme-green.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:44:59	1872/1872	---MCZ	200	added ('OK')	text/css	etag:W/%2258516673-750%22	http://cleanuitemplate.com/package/assets/common/css/source/themes/theme-orange.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/themes/theme-orange.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:00	2267/2267	---MCZ	200	added ('OK')	text/css	etag:W/%2258516673-8db%22	http://cleanuitemplate.com/package/assets/common/css/source/themes/theme-red.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/themes/theme-red.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:00	15444/15444	---MCZ	200	added ('OK')	text/css	etag:W/%2258516673-3c54%22	http://cleanuitemplate.com/package/assets/common/css/source/themes/theme-inverse.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/themes/theme-inverse.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:00	1766/1766	---MCZ	200	added ('OK')	text/css	etag:W/%2258516671-6e6%22	http://cleanuitemplate.com/package/assets/common/css/source/forms/basic-form-elements.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/forms/basic-form-elements.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:01	11121/11121	---MCZ	200	added ('OK')	text/css	etag:W/%2258516671-2b71%22	http://cleanuitemplate.com/package/assets/common/css/source/forms/buttons.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/forms/buttons.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:01	9435/9435	---MCZ	200	added ('OK')	text/css	etag:W/%2258516671-24db%22	http://cleanuitemplate.com/package/assets/common/css/source/forms/dropdowns.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/forms/dropdowns.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:01	535/535	---MCZ	200	added ('OK')	text/css	etag:W/%2258516671-217%22	http://cleanuitemplate.com/package/assets/common/css/source/forms/checkboxes-radio.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/forms/checkboxes-radio.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:02	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%2258516671-3f5%22	http://cleanuitemplate.com/package/assets/common/css/source/forms/form-validation.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/forms/form-validation.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:02	1756/1756	---MCZ	200	added ('OK')	text/css	etag:W/%2258516671-6dc%22	http://cleanuitemplate.com/package/assets/common/css/source/forms/selectboxes.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/forms/selectboxes.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:02	1260/1260	---MCZ	200	added ('OK')	text/css	etag:W/%2258516671-4ec%22	http://cleanuitemplate.com/package/assets/common/css/source/forms/autocomplete.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/forms/autocomplete.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:03	16494/16494	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-406e%22	http://cleanuitemplate.com/package/assets/common/css/source/components/utilities.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/utilities.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:03	1078/1078	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-436%22	http://cleanuitemplate.com/package/assets/common/css/source/components/tables.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/tables.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:03	3664/3664	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-e50%22	http://cleanuitemplate.com/package/assets/common/css/source/components/steps.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/steps.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:03	2063/2063	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-80f%22	http://cleanuitemplate.com/package/assets/common/css/source/components/tooltips-popovers.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/tooltips-popovers.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:04	821/821	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-335%22	http://cleanuitemplate.com/package/assets/common/css/source/components/modal.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/modal.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:04	1483/1483	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-5cb%22	http://cleanuitemplate.com/package/assets/common/css/source/components/progress-bars.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/progress-bars.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:04	623/623	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-26f%22	http://cleanuitemplate.com/package/assets/common/css/source/components/badges-labels.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/badges-labels.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:05	713/713	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-2c9%22	http://cleanuitemplate.com/package/assets/common/css/source/components/pagination.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/pagination.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:05	1086/1086	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-43e%22	http://cleanuitemplate.com/package/assets/common/css/source/components/collapse.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/collapse.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:05	1350/1350	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-546%22	http://cleanuitemplate.com/package/assets/common/css/source/components/tabs.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/tabs.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:06	2249/2249	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-8c9%22	http://cleanuitemplate.com/package/assets/common/css/source/components/notifications-alerts.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/notifications-alerts.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:06	911/911	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-38f%22	http://cleanuitemplate.com/package/assets/common/css/source/components/carousel.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/carousel.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:06	8640/8640	---MCZ	200	added ('OK')	text/css	etag:W/%2258516671-21c0%22	http://cleanuitemplate.com/package/assets/common/css/source/components/widgets.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/widgets.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:07	2920/2920	---MCZ	200	added ('OK')	text/css	etag:W/%2258516670-b68%22	http://cleanuitemplate.com/package/assets/common/css/source/components/breadcrumbs.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/components/breadcrumbs.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:07	1725/1725	---MCZ	200	added ('OK')	text/css	etag:W/%2258516675-6bd%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/jscrollpane.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/jscrollpane.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:07	2890/2890	---MCZ	200	added ('OK')	text/css	etag:W/%2258516675-b4a%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/select2.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/select2.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:08	2899/2899	---MCZ	200	added ('OK')	text/css	etag:W/%2258516674-b53%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/eonasdan-bootstrap-datetimepicker.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/eonasdan-bootstrap-datetimepicker.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:08	5947/5947	---MCZ	200	added ('OK')	text/css	etag:W/%2258516674-173b%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/fullcalendar.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/fullcalendar.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:08	2044/2044	---MCZ	200	added ('OK')	text/css	etag:W/%2258516675-7fc%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/summernote.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/summernote.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:09	2256/2256	---MCZ	200	added ('OK')	text/css	etag:W/%2258516674-8d0%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/ionrangeslider.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/ionrangeslider.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:09	3379/3379	---MCZ	200	added ('OK')	text/css	etag:W/%2258516675-d33%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/nestable.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/nestable.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:09	1498/1498	---MCZ	200	added ('OK')	text/css	etag:W/%2258516674-5da%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/datatables-fixedcolumns.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/datatables-fixedcolumns.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:10	4228/4228	---MCZ	200	added ('OK')	text/css	etag:W/%2258516674-1084%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/datatables-responsive.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/datatables-responsive.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:10	510/510	---M--	200	added ('OK')	text/css	etag:%2258516674-1fe%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/editable-table.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/editable-table.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:10	17742/17742	---MCZ	200	added ('OK')	text/css	etag:W/%2258516673-454e%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/chartist.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/chartist.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:11	831/831	---MCZ	200	added ('OK')	text/css	etag:W/%2258516673-33f%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/chartist-tooltip-plugin.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/chartist-tooltip-plugin.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:11	623/623	---MCZ	200	added ('OK')	text/css	etag:W/%2258516675-26f%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/nprogress.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/nprogress.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:11	3713/3713	---MCZ	200	added ('OK')	text/css	etag:W/%2258516675-e81%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/juqery-steps.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/juqery-steps.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:11	1932/1932	---MCZ	200	added ('OK')	text/css	etag:W/%2258516673-78c%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/bootstrap-select.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/bootstrap-select.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:12	182/182	---M--	200	added ('OK')	text/css	etag:%2258516674-b6%22	http://cleanuitemplate.com/package/assets/common/css/source/vendors/dropify.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/vendors/dropify.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:12	3501/3501	---MCZ	200	added ('OK')	text/css	etag:W/%2258516672-dad%22	http://cleanuitemplate.com/package/assets/common/css/source/pages/pricing-table.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/pages/pricing-table.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:12	6902/6902	---MCZ	200	added ('OK')	text/css	etag:W/%2258516672-1af6%22	http://cleanuitemplate.com/package/assets/common/css/source/pages/ecommerce.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/pages/ecommerce.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:13	1236/1236	---MCZ	200	added ('OK')	text/css	etag:W/%225851666f-4d4%22	http://cleanuitemplate.com/package/assets/common/css/source/apps/profile.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/apps/profile.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:13	2161/2161	---MCZ	200	added ('OK')	text/css	etag:W/%225851666f-871%22	http://cleanuitemplate.com/package/assets/common/css/source/apps/messaging.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/apps/messaging.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:13	1012/1012	---MCZ	200	added ('OK')	text/css	etag:W/%225851666f-3f4%22	http://cleanuitemplate.com/package/assets/common/css/source/apps/mail.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/apps/mail.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:14	563/563	---MCZ	200	added ('OK')	text/css	etag:W/%225851666f-233%22	http://cleanuitemplate.com/package/assets/common/css/source/apps/calendar.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/apps/calendar.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:14	1407/1407	---MCZ	200	added ('OK')	text/css	etag:W/%225851666f-57f%22	http://cleanuitemplate.com/package/assets/common/css/source/apps/gallery.css	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/assets/common/css/source/apps/gallery.css	(from http://cleanuitemplate.com/package/assets/common/css/source/main.css)
17:45:14	1/1	---M--	200	added ('OK')	text/plain	date:Wed,%2001%20Feb%202017%2014:32:46%20GMT	https://marketplace.envato.com/robots.txt		(from http://cleanuitemplate.com/package/livepreview/index_material.html)
17:45:15	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2001%20Feb%202017%2019:45:16%20GMT	https://themeforest.net/item/clean-ui-premium-bootstrap-4-admin-template-angular-starter-kit/16678285?s_rank=4%26ref=mediatec_software%26clickthrough_id=910350048%26redirect_back=true	C:/Users/denilson.carvalho/Desktop/teste/teste/themeforest.net/item/clean-ui-premium-bootstrap-4-admin-template-angular-starter-kit/16678285.93966b.delayed	(from https://marketplace.envato.com/?ref=mediatec_software&add_to_network=true&continue=https%3A%2F%2Fthemeforest.net%2Fitem%2Fclean-ui-premium-bootstrap-4-admin-template-angular-starter-kit%2F16678285%3Fs_rank%3D4%26ref%3Dmediatec_software)
17:45:15	0/-1	---M--	301	error ('')			https://themeforest.net/item/clean-ui-premium-bootstrap-4-admin-template-angular-starter-kit/16678285?s_rank=4%26ref=mediatec_software%26clickthrough_id=910350048%26redirect_back=true	C:/Users/denilson.carvalho/Desktop/teste/teste/themeforest.net/item/clean-ui-premium-bootstrap-4-admin-template-angular-starter-kit/16678285.94966b.delayed	(from https://marketplace.envato.com/?ref=mediatec_software&add_to_network=true&continue=https%3A%2F%2Fthemeforest.net%2Fitem%2Fclean-ui-premium-bootstrap-4-admin-template-angular-starter-kit%2F16678285%3Fs_rank%3D4%26ref%3Dmediatec_software)
17:45:16	208/208	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Feb%202017%2019:45:17%20GMT	http://mediatec.org/robots.txt		(from http://cleanuitemplate.com/package/livepreview/index_material.html)
17:45:16	5050/5050	---M--	200	added ('OK')	image/x-icon	etag:%2256d316a2-13ba%22	http://mediatec.org/favicon.ico	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/favicon.ico	(from http://mediatec.org/)
17:45:17	101595/101595	---MCZ	200	added ('OK')	text/css	etag:W/%2256d316a5-18cdb%22	http://mediatec.org/css/bootstrap.min.css	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/css/bootstrap.min.css	(from http://mediatec.org/)
17:45:17	12762/12762	---MCZ	200	added ('OK')	text/css	etag:W/%2256d316a4-31da%22	http://mediatec.org/css/style.css	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/css/style.css	(from http://mediatec.org/)
17:45:18	54712/54712	---MCZ	200	added ('OK')	text/html	etag:W/%2257b17ab3-d5b8%22	http://mediatec.org/index.html	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/index-2.html	(from http://mediatec.org/)
17:45:18	3008/3008	---M--	200	added ('OK')	image/jpeg	etag:%2256d316ab-bc0%22	http://mediatec.org/images/logo.jpg	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/images/logo.jpg	(from http://mediatec.org/)
17:45:41	138436/138436	---M--	200	added ('OK')	image/jpeg	etag:%2256d316b0-21cc4%22	http://mediatec.org/images/works/sor.jpg	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/images/works/sor.jpg	(from http://mediatec.org/)
17:45:45	183213/183213	---M--	200	added ('OK')	image/jpeg	etag:%2256d316ae-2cbad%22	http://mediatec.org/images/works/etao.jpg	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/images/works/etao.jpg	(from http://mediatec.org/)
17:45:47	12150/12150	---M--	200	added ('OK')	image/png	etag:%2256d316aa-2f76%22	http://mediatec.org/images/hosting-basic.png	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/images/hosting-basic.png	(from http://mediatec.org/)
17:45:49	183722/183722	---M--	200	added ('OK')	image/jpeg	etag:%2256d316ae-2cdaa%22	http://mediatec.org/images/works/logistx.jpg	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/images/works/logistx.jpg	(from http://mediatec.org/)
17:45:50	58481/58481	---M--	200	added ('OK')	image/jpeg	etag:%2256d316ae-e471%22	http://mediatec.org/images/works/goflight.jpg	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/images/works/goflight.jpg	(from http://mediatec.org/)
17:45:50	15383/15383	---M--	200	added ('OK')	image/png	etag:%2256d316ab-3c17%22	http://mediatec.org/images/hosting-power.png	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/images/hosting-power.png	(from http://mediatec.org/)
17:45:51	1442/1442	---MCZ	200	added ('OK')	text/html	etag:W/%2256d3169d-5a2%22	http://mediatec.org/disclaimer.html	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/disclaimer.html	(from http://mediatec.org/)
17:45:51	11598/11598	---M--	200	added ('OK')	image/png	etag:%2256d316aa-2d4e%22	http://mediatec.org/images/hosting-advanced.png	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/images/hosting-advanced.png	(from http://mediatec.org/)
17:45:51	4610/4610	---MCZ	200	added ('OK')	text/html	etag:W/%2256d316a2-1202%22	http://mediatec.org/privacy-policy.html	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/privacy-policy.html	(from http://mediatec.org/)
17:45:51	3761/3761	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256d316b4-eb1%22	http://mediatec.org/js/yepnope.1.5.4-min.js	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/js/yepnope.1.5.4-min.js	(from http://mediatec.org/)
17:45:52	2238/2238	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256d316b3-8be%22	http://mediatec.org/js/ismobile.js	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/js/ismobile.js	(from http://mediatec.org/)
17:45:53	5963/5963	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256d316b2-174b%22	http://mediatec.org/js/canvasloader.min.js	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/js/canvasloader.min.js	(from http://mediatec.org/)
17:45:53	29097/29097	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256d316b2-71a9%22	http://mediatec.org/js/bootstrap.min.js	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/js/bootstrap.min.js	(from http://mediatec.org/)
17:45:53	3149/3149	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256d316b3-c4d%22	http://mediatec.org/js/path.min.js	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/js/path.min.js	(from http://mediatec.org/)
17:45:53	2434/2434	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256d316b4-982%22	http://mediatec.org/js/scrollto.min.js	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/js/scrollto.min.js	(from http://mediatec.org/)
17:45:54	8044/8044	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256d316b4-1f6c%22	http://mediatec.org/js/waypoints.min.js	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/js/waypoints.min.js	(from http://mediatec.org/)
17:45:56	297760/297760	---M--	200	added ('OK')	image/jpeg	etag:%2256d316b2-48b20%22	http://mediatec.org/images/works/musicbox.jpg	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/images/works/musicbox.jpg	(from http://mediatec.org/)
17:45:56	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2001%20Feb%202017%2019:45:55%20GMT	https://mc.yandex.ru/watch/38963530	C:/Users/denilson.carvalho/Desktop/teste/teste/mc.yandex.ru/watch/38963530.gif	(from http://mediatec.org/)
17:45:56	221/221	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Feb%202017%2019:45:57%20GMT	http://cleanuitemplate.com/package/livepreview/get	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/livepreview/get.ac.delayed	(from https://mc.yandex.ru/metrika/watch.js)
17:45:57	224/224	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Feb%202017%2019:45:58%20GMT	http://cleanuitemplate.com/package/livepreview/path=/	C:/Users/denilson.carvalho/Desktop/teste/teste/cleanuitemplate.com/package/livepreview/path=/index.html	(from https://mc.yandex.ru/metrika/watch.js)
17:45:57	470/470	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Feb%202017%2013:03:29%20GMT	https://mc.yandex.ru/metrika/watch_match.html	C:/Users/denilson.carvalho/Desktop/teste/teste/mc.yandex.ru/metrika/watch_match.html	(from https://mc.yandex.ru/metrika/watch.js)
17:45:58	26/26	---M--	200	added ('OK')	text/plain	date:Thu,%2021%20Jul%202016%2008:44:30%20GMT	https://mc.yandex.ru/robots.txt		(from http://cleanuitemplate.com/package/livepreview/index_material.html)
17:46:00	80/80	---M-Z	200	added ('OK')	text/plain	etag:4417436965730952325	http://googleads.g.doubleclick.net/robots.txt		(from http://cleanuitemplate.com/package/livepreview/index_material.html)
17:46:08	20290/20290	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2256d316a6-4f42%22	http://mediatec.org/fonts/glyphicons-halflings-regular.eot	C:/Users/denilson.carvalho/Desktop/teste/teste/mediatec.org/fonts/glyphicons-halflings-regular.eot	(from http://mediatec.org/css/bootstrap.min.css)
